machine_id,temperature,torque,tool_wear,vibration_index,anomaly_score
M_1,301.84,45.05,0.4695,0.673,0.336
M_2,296.69,42.88,0.0796,0.389,0.049
M_1,294.81,41.89,0.098,0.383,0.056
M_2,298.44,41.93,0.2139,0.618,0.19
M_1,301.9,46.52,0.4842,0.682,0.347
M_2,300.58,41.76,0.1851,0.49,0.136
M_1,303.07,44.64,0.6627,0.74,0.455
M_2,295.6,43.12,0.0231,0.332,0.004
M_1,296.31,42.13,0.0981,0.416,0.067
M_1,297.37,42.58,0.0585,0.423,0.052
M_3,292.89,43.84,0.0267,0.294,0.0
M_1,298.8,43.45,0.146,0.403,0.084
M_1,298.15,44.51,0.4553,0.622,0.3
M_2,292.28,42.14,0.0582,0.415,0.049
M_3,296.48,43.33,0.1201,0.471,0.096
M_2,303.03,44.16,0.4074,0.67,0.316
M_1,293.64,39.25,0.0611,0.374,0.036
M_2,298.87,39.92,0.213,0.466,0.136
M_2,295.9,44.05,0.1197,0.439,0.085
M_3,297.4,42.13,0.1462,0.52,0.125
M_3,296.17,44.75,0.0134,0.433,0.035
M_2,300.0,42.26,0.1571,0.424,0.097
M_1,301.27,39.69,0.3014,0.631,0.242
M_1,301.87,42.0,0.0338,0.334,0.022
M_2,300.26,43.28,0.2595,0.563,0.193
M_2,296.76,41.76,0.257,0.475,0.159
M_1,297.35,43.83,0.2504,0.542,0.18
M_2,298.72,42.83,0.2733,0.575,0.202
M_3,298.78,41.32,0.1741,0.616,0.172
M_3,297.74,44.13,0.2784,0.568,0.202
M_3,301.2,42.69,0.3058,0.625,0.242
M_1,294.74,43.5,0.5077,0.661,0.337
M_1,290.78,39.4,0.2028,0.463,0.131
M_1,295.74,45.41,0.227,0.451,0.138
M_3,298.73,41.2,0.2035,0.559,0.165
M_3,296.13,43.99,0.119,0.376,0.063
M_2,294.9,41.93,0.1939,0.496,0.138
M_2,303.46,44.26,0.4228,0.646,0.317
M_2,297.14,42.49,0.2159,0.54,0.164
M_2,296.64,40.47,0.0141,0.278,0.0
M_1,301.29,42.6,0.3291,0.525,0.218
M_1,298.36,43.11,0.1722,0.408,0.098
M_1,297.37,42.78,0.2069,0.478,0.138
M_1,299.59,41.31,0.043,0.316,0.007
M_2,299.33,43.18,0.1918,0.471,0.129
M_2,301.02,40.53,0.149,0.475,0.118
M_1,297.05,43.91,0.0964,0.335,0.038
M_2,294.4,41.86,0.1537,0.492,0.119
M_3,297.18,45.34,0.2979,0.5,0.186
M_2,296.23,41.48,0.0284,0.287,0.0
M_3,301.16,41.49,0.3396,0.656,0.268
M_2,294.04,41.91,0.1554,0.467,0.111
M_3,299.3,44.72,0.4833,0.636,0.318
M_3,297.63,41.25,0.0914,0.414,0.063
M_1,294.16,45.97,0.0415,0.417,0.042
M_3,296.37,41.87,0.1567,0.459,0.109
M_2,297.96,44.05,0.2111,0.568,0.171
M_3,298.12,40.57,0.1788,0.403,0.099
M_3,298.32,40.82,0.0583,0.381,0.037
M_3,299.19,42.67,0.0845,0.289,0.017
M_2,293.6,42.71,0.1669,0.356,0.077
M_3,291.26,43.15,0.1288,0.422,0.083
M_2,294.55,42.28,0.0296,0.278,0.0
M_3,295.41,42.31,0.1193,0.328,0.046
M_3,297.12,45.79,0.3999,0.64,0.282
M_2,296.49,41.13,0.0986,0.448,0.079
M_1,295.2,42.19,0.1222,0.446,0.088
M_3,302.91,41.35,0.1545,0.476,0.133
M_3,295.21,40.66,0.1702,0.486,0.124
M_1,301.12,42.27,0.1726,0.475,0.129
M_1,294.83,42.56,0.1021,0.422,0.071
M_2,297.14,41.87,0.0569,0.439,0.057
M_1,296.28,39.92,0.2477,0.468,0.153
M_3,300.1,43.8,0.4988,0.778,0.375
M_3,298.84,42.34,0.3479,0.53,0.22
M_2,291.41,42.82,0.1119,0.44,0.082
M_3,296.2,42.58,0.3265,0.64,0.248
M_3,298.55,46.52,0.2408,0.45,0.143
M_3,294.93,40.92,0.0925,0.585,0.124
M_3,299.28,41.26,0.1571,0.518,0.13
M_1,293.03,43.48,0.0244,0.342,0.008
M_2,302.24,45.65,0.2739,0.537,0.204
M_2,299.33,46.05,0.2071,0.452,0.129
M_1,292.99,42.48,0.1176,0.388,0.066
M_2,298.23,42.36,0.3321,0.533,0.214
M_3,300.98,43.41,0.4123,0.739,0.328
M_2,297.6,44.34,0.1987,0.38,0.1
M_2,297.9,41.97,0.257,0.682,0.232
M_3,296.4,41.67,0.0449,0.354,0.022
M_2,296.89,40.54,0.0169,0.358,0.01
M_2,303.75,41.77,0.175,0.447,0.138
M_3,294.04,42.08,0.2889,0.585,0.212
M_2,299.78,40.07,0.2044,0.427,0.119
M_1,290.82,42.26,0.0962,0.396,0.059
M_3,296.59,42.41,0.294,0.647,0.236
M_2,295.79,39.6,0.0633,0.37,0.035
M_1,299.16,44.94,0.316,0.599,0.229
M_1,293.71,43.22,0.1645,0.551,0.144
M_1,297.66,40.74,0.3988,0.625,0.276
M_1,300.58,42.49,0.0986,0.334,0.043
M_1,293.67,43.08,0.1916,0.512,0.143
M_1,293.94,42.15,0.1693,0.421,0.101
M_1,296.18,43.83,0.0808,0.364,0.041
M_1,302.4,43.18,0.195,0.504,0.158
M_3,301.23,43.51,0.1932,0.385,0.107
M_2,290.71,42.11,0.0319,0.326,0.006
M_2,295.63,42.62,0.1713,0.463,0.117
M_3,299.08,42.26,0.3876,0.587,0.257
M_3,297.6,43.23,0.1263,0.522,0.117
M_1,296.67,43.04,0.2033,0.518,0.15
M_1,302.16,42.05,0.352,0.578,0.253
M_2,297.41,40.45,0.2623,0.472,0.161
M_3,296.21,43.08,0.157,0.484,0.117
M_2,298.67,44.06,0.2015,0.461,0.129
M_1,300.17,45.16,0.3056,0.526,0.2
M_1,297.64,42.1,0.2109,0.451,0.13
M_3,297.49,45.09,0.269,0.556,0.193
M_3,301.76,42.84,0.0729,0.384,0.056
M_1,295.58,44.83,0.1945,0.499,0.14
M_3,298.68,45.5,0.0512,0.397,0.039
M_3,294.95,42.41,0.0886,0.441,0.072
M_3,295.57,40.39,0.2178,0.529,0.161
M_2,298.81,41.68,0.3248,0.577,0.225
M_1,303.05,42.17,0.4209,0.652,0.315
M_1,295.92,42.49,0.2646,0.505,0.173
M_3,299.37,42.86,0.3008,0.659,0.244
M_2,295.33,44.88,0.2617,0.526,0.179
M_3,292.38,41.7,0.1392,0.469,0.104
M_2,297.18,43.71,0.2648,0.437,0.15
M_2,297.19,40.5,0.1255,0.364,0.061
M_3,295.91,43.92,0.0201,0.362,0.013
M_2,286.55,40.3,0.0128,0.285,0.0
M_1,294.62,42.99,0.0152,0.421,0.032
M_3,299.71,43.34,0.1637,0.487,0.122
M_2,293.15,41.57,0.1133,0.492,0.101
M_3,297.94,43.34,0.3904,0.514,0.233
M_1,300.77,42.0,0.2266,0.472,0.15
M_1,299.9,43.46,0.3952,0.651,0.283
M_2,299.97,41.21,0.1467,0.396,0.082
M_3,301.46,43.62,0.1415,0.494,0.124
M_3,295.0,43.49,0.0723,0.445,0.066
M_3,300.25,44.2,0.2801,0.534,0.192
M_1,294.92,41.96,0.0258,0.445,0.045
M_3,299.71,39.91,0.2388,0.542,0.175
M_1,304.25,42.18,0.2444,0.532,0.202
M_2,298.56,43.26,0.496,0.591,0.307
M_3,300.17,43.64,0.2169,0.508,0.154
M_3,289.6,43.67,0.0096,0.277,0.0
M_1,298.67,41.99,0.1725,0.535,0.143
M_3,295.7,41.19,0.0256,0.35,0.012
M_2,303.14,45.65,0.3179,0.463,0.204
M_3,297.69,38.39,0.0842,0.512,0.095
M_2,294.5,44.43,0.215,0.52,0.156
M_3,301.11,42.36,0.1747,0.524,0.147
M_2,295.76,43.74,0.0694,0.4,0.049
M_3,302.05,45.75,0.4513,0.669,0.328
M_2,300.19,40.77,0.2663,0.43,0.149
M_2,299.06,43.09,0.2369,0.513,0.163
M_1,299.12,42.77,0.1326,0.423,0.085
M_1,293.62,44.68,0.1347,0.461,0.1
M_3,298.44,43.34,0.3838,0.685,0.29
M_1,294.37,43.97,0.1352,0.398,0.077
M_1,297.69,44.7,0.1703,0.464,0.116
M_3,297.89,42.64,0.1488,0.479,0.112
M_2,296.05,42.3,0.2304,0.441,0.135
M_2,295.9,42.13,0.2361,0.595,0.192
M_3,292.95,39.09,0.0916,0.387,0.054
M_1,297.15,39.41,0.0731,0.374,0.041
M_2,292.2,42.24,0.2204,0.549,0.169
M_3,298.8,44.38,0.341,0.468,0.195
M_2,297.58,43.91,0.124,0.463,0.095
M_1,297.92,43.15,0.3168,0.582,0.224
M_3,294.59,43.41,0.0413,0.345,0.017
M_2,300.05,42.76,0.3098,0.566,0.215
M_2,295.32,41.74,0.0445,0.319,0.009
M_3,300.1,43.58,0.2229,0.43,0.129
M_3,294.2,43.83,0.4582,0.721,0.336
M_2,297.25,43.39,0.1263,0.387,0.07
M_3,305.89,44.7,0.5484,0.687,0.404
M_2,292.2,42.71,0.0229,0.403,0.029
M_1,293.99,44.28,0.1324,0.438,0.09
M_1,298.04,41.66,0.4282,0.687,0.31
M_1,297.94,41.7,0.1167,0.492,0.102
M_2,295.39,44.76,0.1283,0.427,0.085
M_2,296.72,40.49,0.1715,0.452,0.113
M_1,294.71,42.43,0.1064,0.462,0.087
M_1,300.18,44.19,0.5428,0.686,0.363
M_3,296.01,43.43,0.0304,0.461,0.053
M_1,297.83,42.27,0.0746,0.398,0.051
M_3,295.33,44.05,0.1592,0.505,0.126
M_1,298.17,42.75,0.105,0.567,0.123
M_2,304.52,44.8,0.5447,0.676,0.39
M_3,297.77,41.28,0.1735,0.49,0.127
M_2,298.2,39.78,0.2916,0.499,0.183
M_3,291.45,43.37,0.0248,0.37,0.018
M_2,296.25,41.63,0.3846,0.705,0.297
M_2,301.6,43.82,0.2867,0.453,0.176
M_2,295.5,39.81,0.0337,0.47,0.057
M_3,298.83,43.83,0.0664,0.346,0.028
M_2,296.84,44.29,0.3635,0.648,0.268
M_1,297.04,43.52,0.2862,0.545,0.197
M_1,301.93,44.68,0.1208,0.498,0.119
M_1,293.6,39.08,0.1223,0.369,0.062
M_1,292.13,41.98,0.0355,0.456,0.053
M_2,298.33,42.99,0.0549,0.504,0.079
M_1,300.73,42.06,0.2546,0.591,0.204
M_1,297.68,42.2,0.3483,0.588,0.24
M_3,301.57,44.29,0.3055,0.44,0.18
M_3,299.49,45.16,0.3599,0.596,0.248
M_3,296.57,45.54,0.3556,0.62,0.255
M_1,298.37,42.28,0.0384,0.321,0.007
M_2,292.83,43.3,0.0137,0.358,0.009
M_2,297.23,40.46,0.1093,0.454,0.086
M_3,298.82,43.71,0.6633,0.861,0.477
M_2,301.84,42.36,0.1881,0.464,0.137
M_3,299.24,42.82,0.0347,0.407,0.036
M_3,299.65,43.29,0.4095,0.643,0.287
M_1,293.01,44.33,0.0851,0.415,0.061
M_3,303.72,45.46,0.5942,0.798,0.449
M_1,294.84,42.01,0.232,0.56,0.178
M_3,295.51,39.51,0.0898,0.41,0.061
M_3,293.75,43.87,0.1366,0.478,0.106
M_1,295.19,42.78,0.1857,0.466,0.124
M_3,298.18,43.21,0.2705,0.461,0.161
M_2,295.05,41.5,0.0929,0.471,0.084
M_1,301.5,42.3,0.1674,0.42,0.11
M_3,298.99,41.69,0.295,0.695,0.253
M_2,298.65,42.54,0.2349,0.457,0.143
M_1,297.04,43.97,0.2435,0.601,0.197
M_2,299.05,41.15,0.14,0.518,0.122
M_2,297.99,43.54,0.4568,0.825,0.372
M_1,293.8,41.07,0.1058,0.457,0.085
M_2,295.42,44.65,0.2509,0.628,0.21
M_1,299.22,44.71,0.0069,0.323,0.0
M_2,298.55,42.85,0.0723,0.468,0.074
M_1,296.24,43.44,0.0508,0.402,0.041
M_2,297.33,43.67,0.1622,0.465,0.113
M_1,298.65,42.89,0.1703,0.494,0.127
M_1,297.42,43.93,0.2828,0.607,0.217
M_1,299.58,42.56,0.3681,0.645,0.269
M_3,297.52,43.24,0.0719,0.402,0.051
M_1,295.6,43.4,0.0709,0.355,0.033
M_3,298.99,42.73,0.0821,0.489,0.086
M_1,299.61,44.46,0.3089,0.537,0.204
M_3,296.32,46.62,0.2483,0.512,0.168
M_1,299.96,43.8,0.1316,0.553,0.13
M_2,299.0,42.6,0.2545,0.592,0.199
M_1,300.98,43.54,0.3796,0.509,0.233
M_2,297.84,41.83,0.1137,0.451,0.087
M_3,298.25,42.18,0.17,0.398,0.093
M_2,297.45,41.07,0.0953,0.477,0.087
M_1,296.89,42.84,0.4429,0.665,0.309
M_1,294.57,43.23,0.1509,0.442,0.1
M_1,297.94,42.98,0.2864,0.535,0.194
M_2,292.22,42.39,0.1129,0.374,0.059
M_2,295.82,42.25,0.118,0.408,0.073
M_2,303.59,44.59,0.5708,0.79,0.435
M_3,299.75,39.96,0.139,0.446,0.096
M_1,297.98,44.06,0.0654,0.406,0.049
M_2,297.63,42.42,0.3851,0.601,0.261
M_3,304.7,45.74,0.3077,0.553,0.241
M_2,299.31,43.92,0.2958,0.576,0.212
M_3,297.6,39.37,0.1802,0.606,0.171
M_3,296.62,44.1,0.0778,0.413,0.057
M_3,295.1,43.08,0.1843,0.559,0.156
M_2,297.1,42.8,0.1818,0.445,0.115
M_1,297.67,45.01,0.2782,0.608,0.216
M_2,297.21,43.07,0.0929,0.403,0.06
M_1,298.51,41.26,0.2219,0.486,0.147
M_3,298.65,41.78,0.1738,0.476,0.122
M_3,295.12,45.78,0.1416,0.433,0.093
M_2,299.08,43.69,0.0534,0.424,0.05
M_2,298.69,41.89,0.246,0.495,0.162
M_1,293.32,44.53,0.2167,0.509,0.153
M_1,296.34,42.8,0.0956,0.351,0.043
M_2,298.08,42.36,0.0903,0.432,0.069
M_1,298.72,44.48,0.3579,0.564,0.236
M_3,298.64,44.25,0.2415,0.499,0.161
M_3,294.21,42.35,0.2224,0.555,0.172
M_2,294.59,42.12,0.0446,0.302,0.003
M_1,299.6,43.46,0.0742,0.437,0.064
M_2,294.91,43.32,0.2382,0.533,0.171
M_1,297.78,43.97,0.2355,0.543,0.173
M_2,293.35,42.67,0.1005,0.36,0.049
M_1,297.18,42.63,0.1983,0.437,0.12
M_3,301.46,43.35,0.4283,0.677,0.317
M_2,292.12,41.06,0.1289,0.391,0.072
M_1,302.92,45.63,0.2866,0.589,0.232
M_2,296.1,43.35,0.1245,0.341,0.053
M_2,290.11,42.12,0.0553,0.408,0.045
M_2,297.87,46.69,0.4582,0.64,0.308
M_3,299.4,43.19,0.1905,0.562,0.16
M_2,294.89,44.18,0.1091,0.494,0.1
M_1,294.09,42.69,0.1912,0.611,0.177
M_3,295.99,40.99,0.0777,0.37,0.042
M_3,301.56,43.55,0.1028,0.356,0.059
M_2,298.28,47.64,0.2405,0.596,0.194
M_1,297.92,42.65,0.2448,0.478,0.155
M_3,296.21,43.42,0.1069,0.369,0.055
M_3,298.09,43.54,0.2866,0.501,0.182
M_3,297.75,39.94,0.0841,0.379,0.048
M_3,299.51,42.29,0.283,0.478,0.172
M_1,295.08,40.52,0.0841,0.482,0.084
M_2,295.99,40.93,0.0977,0.457,0.082
M_1,298.48,42.42,0.1268,0.45,0.092
M_1,301.24,43.26,0.2052,0.483,0.147
M_2,295.81,42.35,0.1764,0.377,0.089
M_3,299.2,42.07,0.1215,0.388,0.068
M_2,296.81,43.66,0.0072,0.398,0.02
M_2,294.08,43.36,0.0633,0.398,0.045
M_1,298.87,42.08,0.1051,0.457,0.085
M_1,296.09,43.07,0.3685,0.607,0.256
M_3,299.66,43.41,0.2403,0.476,0.152
M_1,300.39,43.58,0.1999,0.596,0.179
M_1,294.39,43.66,0.0218,0.347,0.009
M_1,299.31,43.2,0.2469,0.553,0.182
M_3,295.33,43.52,0.1581,0.47,0.113
M_2,304.11,43.2,0.3049,0.515,0.222
M_3,300.97,42.08,0.248,0.563,0.193
M_3,292.59,43.4,0.0747,0.343,0.031
M_3,299.58,44.02,0.1903,0.469,0.127
M_2,300.91,40.86,0.0787,0.311,0.028
M_3,299.97,43.92,0.1837,0.509,0.138
M_2,290.75,40.99,0.0107,0.283,0.0
M_2,293.93,39.19,0.0735,0.475,0.077
M_1,294.52,39.62,0.0462,0.293,0.001
M_2,296.8,42.62,0.219,0.613,0.191
M_3,300.28,45.33,0.5583,0.705,0.378
M_1,295.45,41.5,0.3264,0.564,0.222
M_1,293.43,44.46,0.1476,0.508,0.122
M_2,296.48,41.72,0.1286,0.544,0.126
M_3,293.01,44.29,0.3654,0.59,0.248
M_3,299.3,45.6,0.3406,0.579,0.233
M_1,299.35,45.17,0.2376,0.447,0.141
M_1,301.12,42.54,0.4245,0.617,0.292
M_1,294.61,41.93,0.0296,0.361,0.017
M_3,301.2,44.95,0.3591,0.634,0.269
M_1,298.47,40.42,0.2579,0.515,0.174
M_3,295.64,47.08,0.3381,0.592,0.237
M_2,294.63,41.47,0.1699,0.525,0.138
M_1,297.69,41.69,0.1528,0.533,0.133
M_3,293.16,44.43,0.2595,0.489,0.165
M_2,296.9,43.21,0.0802,0.363,0.041
M_2,294.74,44.74,0.2216,0.503,0.153
M_2,297.17,44.05,0.0489,0.224,0.0
M_3,300.96,42.43,0.1066,0.43,0.082
M_3,298.93,42.38,0.2062,0.514,0.15
M_1,298.36,41.09,0.0492,0.392,0.037
M_3,300.28,45.53,0.5882,0.793,0.422
M_1,297.1,41.09,0.0294,0.337,0.009
M_2,297.23,41.32,0.3499,0.564,0.232
M_3,299.36,43.22,0.0822,0.413,0.059
M_3,300.61,40.4,0.0699,0.46,0.074
M_3,302.79,42.55,0.6594,0.76,0.459
M_3,294.93,39.38,0.0835,0.351,0.038
M_3,294.07,43.04,0.0746,0.488,0.082
M_1,296.68,43.55,0.1564,0.416,0.094
M_3,300.23,43.86,0.2816,0.64,0.23
M_1,297.27,40.28,0.0872,0.415,0.062
M_2,295.99,42.23,0.0034,0.524,0.063
M_1,298.65,41.31,0.1825,0.442,0.114
M_3,296.55,43.37,0.4714,0.713,0.339
M_1,297.61,45.66,0.0515,0.236,0.0
M_3,296.17,40.08,0.075,0.387,0.047
M_3,300.22,43.04,0.3515,0.633,0.259
M_3,296.94,41.69,0.304,0.508,0.192
M_2,299.39,43.38,0.2064,0.582,0.174
M_2,297.63,42.43,0.2071,0.451,0.128
M_2,297.92,44.47,0.0174,0.311,0.0
M_3,294.51,41.01,0.0567,0.325,0.017
M_3,302.05,42.29,0.2065,0.568,0.183
M_3,295.53,40.79,0.0176,0.343,0.006
M_2,288.92,42.07,0.0134,0.363,0.011
M_1,299.36,42.51,0.2347,0.584,0.187
M_3,295.46,42.37,0.2376,0.516,0.165
M_2,298.03,44.08,0.0634,0.464,0.069
M_1,296.12,41.81,0.0617,0.312,0.014
M_1,298.51,43.32,0.1514,0.502,0.121
M_2,298.17,42.62,0.1344,0.3,0.043
M_2,291.6,41.58,0.006,0.265,0.0
M_2,297.97,41.12,0.178,0.439,0.111
M_1,292.99,45.05,0.0546,0.373,0.032
M_2,297.08,42.87,0.2268,0.429,0.13
M_2,304.23,44.92,0.2298,0.543,0.199
M_3,299.81,39.75,0.2475,0.457,0.149
M_1,299.65,41.4,0.2719,0.505,0.176
M_3,298.95,42.27,0.5734,0.766,0.404
M_2,294.86,43.17,0.2093,0.606,0.184
M_2,294.68,39.61,0.2057,0.503,0.146
M_3,299.18,41.62,0.1177,0.342,0.05
M_2,291.31,42.53,0.0154,0.371,0.014
M_3,293.98,43.88,0.0721,0.439,0.064
M_1,296.07,43.75,0.1217,0.531,0.118
M_1,297.05,44.98,0.366,0.539,0.231
M_3,293.88,41.84,0.0708,0.354,0.033
M_2,296.8,42.63,0.1833,0.439,0.114
M_2,300.23,40.5,0.2357,0.587,0.19
M_1,300.85,40.48,0.1802,0.415,0.11
M_1,294.36,43.95,0.0594,0.476,0.071
M_2,299.74,43.16,0.1459,0.391,0.08
M_3,296.89,44.05,0.3244,0.59,0.23
M_1,293.08,41.91,0.1028,0.437,0.077
M_2,292.82,44.11,0.2655,0.597,0.206
M_2,296.37,43.78,0.2864,0.539,0.195
M_3,293.15,44.23,0.0669,0.456,0.067
M_2,300.3,44.11,0.1771,0.427,0.109
M_3,290.81,41.91,0.1466,0.521,0.126
M_2,293.62,41.27,0.0723,0.42,0.057
M_3,294.33,41.42,0.3008,0.525,0.196
M_1,297.28,44.28,0.3457,0.665,0.266
M_1,293.74,42.43,0.0238,0.375,0.02
M_2,299.56,41.97,0.1908,0.5,0.138
M_3,293.41,42.52,0.2005,0.422,0.115
M_2,295.41,46.37,0.2314,0.425,0.13
M_3,298.08,44.94,0.2147,0.514,0.154
M_2,298.63,44.33,0.2611,0.572,0.195
M_2,300.62,44.72,0.2715,0.603,0.215
M_2,297.73,41.48,0.2272,0.569,0.179
M_2,296.92,39.83,0.0767,0.405,0.054
M_1,297.33,41.76,0.0099,0.368,0.011
M_3,302.26,44.26,0.2777,0.542,0.207
M_1,295.95,43.01,0.0755,0.424,0.06
M_1,300.37,41.58,0.1144,0.398,0.071
M_3,297.83,43.13,0.1828,0.299,0.064
M_3,299.05,42.07,0.5475,0.741,0.383
M_3,294.08,42.47,0.0312,0.227,0.0
M_3,297.62,42.91,0.2132,0.564,0.171
M_1,295.71,39.66,0.1318,0.536,0.124
M_1,291.76,42.3,0.1461,0.457,0.103
M_3,296.23,41.17,0.0278,0.322,0.003
M_1,296.03,42.81,0.3596,0.638,0.263
M_1,296.93,43.45,0.1081,0.388,0.062
M_2,290.99,38.75,0.0706,0.455,0.068
M_3,305.06,45.61,0.5263,0.671,0.383
M_1,296.83,42.98,0.0968,0.483,0.09
M_1,293.58,40.35,0.4329,0.744,0.333
M_3,294.78,43.46,0.1302,0.457,0.096
M_3,295.87,42.69,0.1504,0.394,0.083
M_3,299.08,42.75,0.2155,0.571,0.174
M_1,298.39,45.0,0.3625,0.685,0.28
M_2,301.77,43.61,0.1258,0.439,0.099
M_3,297.89,44.12,0.3656,0.589,0.248
M_1,296.77,42.98,0.2748,0.57,0.2
M_2,298.73,44.46,0.0831,0.312,0.024
M_2,297.96,42.7,0.2158,0.519,0.156
M_2,296.25,43.19,0.1922,0.461,0.125
M_3,300.94,42.12,0.4273,0.685,0.316
M_2,296.91,42.74,0.0913,0.44,0.073
M_3,293.83,40.24,0.0044,0.309,0.0
M_1,296.15,42.15,0.249,0.488,0.16
M_1,301.59,44.71,0.3833,0.594,0.269
M_1,299.29,43.39,0.3857,0.642,0.276
M_3,295.14,43.74,0.191,0.375,0.095
M_1,297.85,43.02,0.3586,0.517,0.22
M_3,298.34,41.56,0.352,0.635,0.258
M_1,294.25,42.09,0.119,0.464,0.094
M_3,292.43,41.9,0.0737,0.397,0.05
M_3,303.55,39.75,0.4484,0.623,0.321
M_2,294.99,41.16,0.0487,0.41,0.043
M_3,298.15,41.03,0.172,0.525,0.139
M_3,298.15,42.61,0.099,0.358,0.047
M_3,294.14,41.61,0.1099,0.381,0.06
M_1,293.74,43.37,0.2594,0.48,0.162
M_2,294.33,43.04,0.0083,0.392,0.018
M_1,301.35,42.72,0.4819,0.732,0.36
M_2,295.53,44.33,0.1861,0.524,0.145
M_1,296.61,42.25,0.1751,0.357,0.081
M_3,299.52,43.37,0.2264,0.576,0.181
M_3,294.24,43.29,0.0597,0.405,0.046
M_3,295.62,39.68,0.0971,0.406,0.063
M_3,304.85,41.56,0.2184,0.434,0.16
M_1,290.12,41.58,0.1162,0.387,0.065
M_3,299.4,42.54,0.2055,0.512,0.149
M_2,301.12,43.74,0.1037,0.35,0.054
M_1,299.24,43.95,0.1924,0.548,0.156
M_2,292.37,42.93,0.053,0.402,0.042
M_3,296.77,41.07,0.1939,0.436,0.117
M_1,289.42,44.2,0.0904,0.442,0.073
M_1,299.52,43.91,0.2332,0.597,0.192
M_1,299.84,45.64,0.0649,0.449,0.064
M_2,297.11,41.56,0.1578,0.426,0.097
M_2,296.71,44.13,0.1662,0.457,0.112
M_1,295.77,39.41,0.1762,0.585,0.161
M_3,303.53,45.22,0.3435,0.61,0.269
M_1,299.75,39.96,0.1429,0.355,0.066
M_1,295.01,43.65,0.195,0.457,0.125
M_3,299.5,45.2,0.3088,0.571,0.216
M_1,296.66,44.81,0.1172,0.315,0.04
M_2,294.53,43.32,0.1108,0.516,0.108
M_3,301.08,43.5,0.189,0.516,0.15
M_3,293.41,41.03,0.0723,0.419,0.057
M_3,295.67,43.85,0.5788,0.725,0.392
M_1,300.39,42.89,0.2139,0.458,0.137
M_2,301.05,45.33,0.3086,0.641,0.248
M_2,298.44,40.71,0.326,0.535,0.211
M_1,293.62,43.14,0.1025,0.416,0.069
M_3,296.42,43.77,0.1196,0.416,0.077
M_2,295.28,41.16,0.2214,0.639,0.201
M_2,297.09,42.53,0.1628,0.438,0.104
M_3,301.34,41.75,0.1619,0.604,0.171
M_3,299.0,43.11,0.2489,0.52,0.171
M_2,295.9,43.25,0.0749,0.496,0.085
M_3,294.98,42.59,0.0558,0.349,0.025
M_2,294.57,41.77,0.1942,0.543,0.155
M_2,299.85,45.39,0.4466,0.746,0.34
M_1,300.64,42.79,0.2761,0.457,0.166
M_2,295.11,42.58,0.3417,0.537,0.219
M_2,297.21,46.43,0.1726,0.444,0.111
M_3,300.78,46.12,0.5076,0.67,0.346
M_1,298.36,46.54,0.3476,0.516,0.214
M_1,295.48,43.73,0.2317,0.575,0.183
M_3,295.95,45.77,0.0933,0.441,0.074
M_3,299.98,41.99,0.1786,0.498,0.132
M_3,296.7,44.11,0.6949,0.905,0.507
M_3,295.41,41.86,0.0623,0.415,0.051
M_3,303.27,45.61,0.5189,0.86,0.434
M_1,296.47,43.05,0.0081,0.37,0.011
M_1,298.03,41.38,0.4807,0.678,0.331
M_2,299.21,43.66,0.3694,0.629,0.264
M_2,299.16,42.14,0.1522,0.504,0.122
M_2,295.98,45.47,0.1304,0.5,0.111
M_2,300.74,43.44,0.282,0.376,0.141
M_1,295.19,42.61,0.1852,0.46,0.122
M_3,300.76,43.43,0.2998,0.576,0.219
M_3,294.75,45.49,0.2849,0.414,0.151
M_3,300.53,43.01,0.0626,0.365,0.037
M_2,294.06,43.89,0.168,0.48,0.121
M_1,295.33,41.46,0.2764,0.471,0.167
M_2,292.26,44.42,0.2726,0.479,0.168
M_2,299.0,44.22,0.2169,0.4,0.115
M_3,298.9,40.34,0.1695,0.493,0.126
M_3,292.85,43.36,0.0937,0.372,0.05
M_2,299.58,43.45,0.1349,0.373,0.069
M_2,294.49,44.03,0.0501,0.39,0.036
M_2,295.18,42.04,0.1519,0.484,0.115
M_1,291.31,42.43,0.0525,0.335,0.019
M_2,301.53,43.77,0.4154,0.569,0.274
M_1,298.73,41.66,0.3468,0.562,0.23
M_2,293.85,43.69,0.3686,0.584,0.248
M_3,292.23,44.55,0.1138,0.381,0.062
M_3,295.58,43.86,0.0918,0.378,0.051
M_2,295.69,44.55,0.061,0.37,0.035
M_3,293.66,42.54,0.0234,0.511,0.067
M_1,298.9,43.98,0.0966,0.602,0.132
M_1,295.55,42.66,0.227,0.436,0.132
M_2,296.87,41.73,0.0402,0.306,0.003
M_1,305.78,39.81,0.4083,0.609,0.313
M_2,300.65,40.54,0.3097,0.553,0.215
M_2,297.87,42.57,0.1991,0.421,0.115
M_2,298.68,42.8,0.3404,0.63,0.251
M_2,302.7,45.01,0.102,0.377,0.073
M_1,297.11,44.15,0.2128,0.516,0.154
M_3,297.22,43.88,0.2046,0.548,0.161
M_2,309.54,46.19,0.6509,0.845,0.53
M_1,300.06,44.98,0.3089,0.544,0.207
M_2,288.42,46.05,0.0882,0.377,0.049
M_2,296.41,41.59,0.1135,0.471,0.094
M_3,303.0,43.11,0.571,0.728,0.409
M_1,297.42,41.27,0.2455,0.443,0.143
M_3,302.81,43.83,0.2294,0.577,0.201
